,range_metallic_valence,avg_Cohesive_energy,avg_heat_atomization(kJ/mol),range_l_quantum_number,avg_1st_ionization_potential_(kJ/mol),avg_metallic_valence,range_valence_p,range_Number_of_unfilled_p_valence_electrons,avg_thermal_conductivity_(W/(m_K))_,range_Density_(g/mL),range_number_of_valence_electrons,avg_Density_(g/mL),range_gilmor_number_of_valence_electron,range_Molar_Denstiy_(mol/ml),avg_heat_of_vaporization_(kJ/mol)_,avg_Gordy_electonegativity,range_Number_of_unfilled_d_valence_electrons,range_valence_d,range_heat_of_fusion_(kJ/mol)_,range_Mendele_Number,range_Gordy_electonegativity,range_abs_valence,avg_Critical_Temperature,range_Molar_Heat_Capacity(J/mol_K),range_Pauling_Electronegativity,range_group,range_1st_ionization_potential_(kJ/mol),range_Boiling_Point_(K),range_Critical_Temperature,range_families,range_Allred-Rockow_electronegativity,range_heat_atomization(kJ/mol),avg_Atomic_Number,range_heat_of_vaporization_(kJ/mol)_,avg_Atomic_Weight,range_Cohesive_energy,avg_l_quantum_number,avg_abs_valence,avg_Period,range_valence_s,range_Number_of_unfilled_s_valence_electrons,range_Atomic_Radus,avg_polarizability(A^3),avg_Molar_Heat_Capacity(J/mol_K),avg_valence_d,avg_Number_of_unfilled_d_valence_electrons,range_Zunger_radii_sum,avg_group,range_thermal_conductivity_(W/(m_K))_,range_Covalent_Radius,avg_number_of_valence_electrons,sum_valence_d,sum_Density_(g/mL),range_Atomic_Weight,avg_outer_shell_electrons,range_Atomic_Number,avg_families,avg_Molar_Denstiy_(mol/ml),avg_gilmor_number_of_valence_electron,avg_heat_of_fusion_(kJ/mol)_,range_outer_shell_electrons,range_Number_of_unfilled_f_valence_electrons,range_valence_f,range_Period,avg_Boiling_Point_(K),range_ionic_radius,avg_valence_p,avg_Number_of_unfilled_p_valence_electrons,range_polarizability(A^3),range_Melting_point_(K),avg_Number_of_unfilled_f_valence_electrons,avg_valence_f,avg_Number_of_unfilled_s_valence_electrons,avg_valence_s,sum_Melting_point_(K),avg_Melting_point_(K),range_Nagle_electonegativity,avg_Pauling_Electronegativity,avg_Atomic_Radus,sum_thermal_conductivity_(W/(m_K))_,avg_Mendele_Number,sum_metallic_valence,sum_Number_of_unfilled_s_valence_electrons,avg_Covalent_Radius,avg_Zunger_radii_sum,range_specific_heat_(J/g_K)_,range_Orbital_Radius(pm),avg_Nagle_electonegativity,sum_valence_f,sum_Gordy_electonegativity,avg_Allred-Rockow_electronegativity,sum_Nagle_electonegativity,sum_l_quantum_number,sum_Molar_Denstiy_(mol/ml),avg_Orbital_Radius(pm),sum_Atomic_Number,sum_Number_of_unfilled_d_valence_electrons,sum_Molar_Heat_Capacity(J/mol_K),sum_polarizability(A^3),avg_ionic_radius,avg_specific_heat_(J/g_K)_,sum_1st_ionization_potential_(kJ/mol),sum_Number_of_unfilled_p_valence_electrons,sum_Atomic_Weight,sum_Critical_Temperature,sum_Zunger_radii_sum,sum_Allred-Rockow_electronegativity,sum_group,sum_Pauling_Electronegativity,sum_specific_heat_(J/g_K)_,sum_Boiling_Point_(K),sum_Period,sum_abs_valence,sum_Orbital_Radius(pm),sum_heat_of_fusion_(kJ/mol)_,sum_Atomic_Radus,sum_Number_of_unfilled_f_valence_electrons,sum_heat_of_vaporization_(kJ/mol)_,sum_ionic_radius,sum_valence_s,sum_valence_p,sum_Covalent_Radius,sum_outer_shell_electrons,sum_families,sum_Mendele_Number,sum_number_of_valence_electrons,sum_Cohesive_energy,sum_gilmor_number_of_valence_electron,sum_heat_atomization(kJ/mol)
538,3.78,3.0375,287.5,1.0,811.25,3.805,4.0,4.0,121.475,2.7200000000000006,5.0,7.325,4.0,0.09,188.75000000000003,4.49,4.0,4.0,4.439999999999998,35.0,2.0200000000000005,6.0,4832.25,1.370000000000001,0.27,8.0,124.0,1760.2,6921.0,2.0,0.3600000000000001,221.0,39.75,297.05,93.65,2.0900000000000003,1.5,3.5,4.5,1.0,1.0,0.33,6.525,24.94,9.0,1.0,0.4399999999999999,12.75,398.65,0.1299999999999999,7.75,36.0,29.3,71.75,1.75,26.0,5.0,0.095,4.75,15.4575,1.0,0.0,0.0,1.0,2097.3,0.0499999999999998,2.0,4.0,2.9000000000000004,1085.5,14.0,0.0,0.25,1.75,4609.6,1152.4,0.6800000000000002,1.9825,1.3675,485.9,74.75,15.22,1.0,1.3325,1.8725,0.24,11.600000000000009,1.7675,0.0,17.96,1.9925,7.07,6.0,0.38,116.0,159.0,4.0,99.76,26.1,1.3875,0.305,3245.0,16.0,374.6,19329.0,7.49,7.970000000000001,51.0,7.93,1.2200000000000002,8389.2,18.0,14.0,464.0,61.83,5.47,56.0,755.0000000000001,5.55,7.0,8.0,5.33,7.0,20.0,299.0,31.0,12.15,19.0,1150.0
539,5.78,2.166666666666667,210.66666666666663,1.0,926.0,1.9266666666666667,5.0,5.0,27.033333333333335,2.9300000000000006,1.0,5.906666666666666,2.0,0.1,130.36666666666667,5.093333333333333,4.0,4.0,5.98,41.0,2.51,1.0,3629.333333333333,2.59,0.8300000000000001,9.0,246.0,2566.0,8431.0,4.0,0.5599999999999998,311.0,43.99999999999999,328.85,103.21666666666668,3.17,1.3333333333333333,5.333333333333333,4.666666666666666,0.0,0.0,0.4100000000000001,6.133333333333333,26.296666666666667,8.666666666666666,1.3333333333333333,0.5199999999999998,13.999999999999998,79.75,0.08,7.333333333333332,26.0,17.72,71.05000000000001,5.333333333333333,27.0,6.666666666666666,0.0733333333333333,6.333333333333332,9.813333333333333,5.0,0.0,0.0,1.0,1312.4833333333331,0.0,3.333333333333333,2.6666666666666665,3.4000000000000004,1421.5,13.999999999999998,0.0,0.0,2.0,2581.45,860.4833333333333,0.8700000000000001,2.3833333333333333,1.2866666666666666,81.10000000000001,82.33333333333333,5.78,0.0,1.3033333333333332,1.7633333333333332,0.23,18.299999999999997,1.98,0.0,15.28,2.1733333333333333,5.9399999999999995,4.0,0.22,110.5,132.0,4.0,78.89,18.4,1.4,0.2866666666666666,2778.0,8.0,309.65000000000003,10888.0,5.29,6.52,42.0,7.15,0.86,3937.45,14.0,16.0,331.5,29.44,3.86,42.0,391.1,4.199999999999999,6.0,10.0,3.91,16.0,20.0,247.0,22.0,6.5,19.0,632.0
540,2.78,3.6000000000000005,335.6,1.0,962.0,3.5560000000000005,3.0,3.0,16.232000000000003,6.04,3.0,3.0280000000000005,0.0,0.08,79.624,4.652,6.0,6.0,13.14,28.0,1.54,3.0,2645.2,0.7199999999999989,0.3599999999999999,7.0,250.0,2470.0,8256.0,3.0,0.4499999999999999,103.0,17.2,337.47,35.946,0.8500000000000001,1.2000000000000002,3.6000000000000005,3.2,0.0,0.0,0.5800000000000001,4.5600000000000005,23.994000000000003,1.2000000000000002,8.8,0.8699999999999999,13.6,79.96000000000001,0.1899999999999999,5.6,6.0,15.14,24.880000000000003,4.4,11.0,6.4,0.076,5.0,3.2880000000000003,3.0,0.0,0.0,1.0,1047.15,0.3999999999999999,2.4000000000000004,3.6000000000000005,4.800000000000001,1490.9,14.000000000000002,0.0,0.0,2.0,3077.15,615.4300000000001,0.8200000000000003,2.118,1.096,81.16,77.4,17.78,0.0,1.098,1.414,0.33,30.799999999999997,2.056,0.0,23.26,2.16,10.28,6.0,0.38,98.06000000000002,86.0,44.0,119.97,22.8,1.08,0.7040000000000001,4810.0,18.0,179.73,13226.0,7.07,10.8,68.0,10.59,3.52,5235.75,16.0,18.0,490.3,16.44,5.48,70.0,398.12,5.4,10.0,12.0,5.49,22.0,32.0,387.0,28.0,18.0,25.0,1678.0
541,3.78,3.5200000000000005,337.3333333333333,1.0,924.6666666666664,3.5933333333333333,4.0,4.0,26.903333333333332,6.04,3.0,3.9166666666666665,1.0,0.08,123.84333333333332,4.743333333333332,6.0,6.0,13.14,33.0,2.4299999999999997,3.0,3852.6666666666665,1.8000000000000007,0.75,8.0,250.0,2470.0,8256.0,3.0,0.7899999999999998,139.0,19.0,339.8,39.629999999999995,1.4300000000000002,1.3333333333333333,4.333333333333333,3.333333333333333,0.0,0.0,0.68,4.966666666666667,23.73,2.0,7.999999999999999,1.0099999999999998,13.0,79.96000000000001,0.2299999999999999,6.333333333333333,6.0,11.75,24.880000000000003,4.333333333333333,11.0,5.999999999999999,0.0866666666666666,5.333333333333333,5.393333333333333,4.0,0.0,0.0,1.0,1431.3833333333332,0.3999999999999999,2.333333333333333,3.6666666666666665,5.5,1490.9,13.999999999999998,0.0,0.0,2.0,2511.35,837.1166666666667,1.0900000000000003,2.1999999999999997,1.14,80.71,75.33333333333333,10.78,0.0,1.11,1.4833333333333334,0.33,41.7,2.036666666666666,0.0,14.23,2.213333333333334,6.11,4.0,0.26,98.53333333333332,57.0,24.0,71.19,14.9,1.1333333333333333,0.6399999999999999,2774.0,11.0,118.89,11558.0,4.449999999999999,6.64,39.0,6.6,1.92,4294.150000000001,10.0,13.0,295.6,16.18,3.42,42.0,371.53,3.4,6.0,7.0,3.33,13.0,18.0,226.0,19.0,10.56,16.0,1012.0
542,1.7800000000000002,4.513333333333334,440.66666666666663,1.0,778.6666666666666,4.593333333333334,2.0,2.0,125.4,5.53,4.0,4.173333333333334,1.0,0.06,372.6799999999999,3.9333333333333336,6.0,6.0,36.75,23.0,0.7700000000000005,4.0,6522.666666666666,4.629999999999999,0.0699999999999998,6.0,25.0,395.0,4091.0,2.0,0.1199999999999998,34.0,18.0,34.620000000000005,37.343333333333334,0.3499999999999996,1.3333333333333333,3.333333333333333,3.333333333333333,0.0,0.0,0.4499999999999999,6.4,21.483333333333334,2.0,7.999999999999999,0.69,11.999999999999998,67.8,0.1399999999999999,5.333333333333333,6.0,12.52,27.76,3.333333333333333,12.0,5.333333333333333,0.1,4.333333333333333,38.3,2.0,0.0,0.0,1.0,2759.8166666666666,0.2999999999999998,1.3333333333333333,4.666666666666666,3.0,125.0,13.999999999999998,0.0,0.0,2.0,5174.450000000001,1724.8166666666666,0.4700000000000002,1.8766666666666665,1.26,376.2,70.33333333333333,13.78,0.0,1.1566666666666667,1.65,0.2699999999999999,15.900000000000006,1.7133333333333332,0.0,11.8,1.88,5.140000000000001,4.0,0.3,112.1,54.0,24.0,64.45,19.200000000000003,1.2,0.6199999999999999,2336.0,14.0,112.03,19568.0,4.949999999999999,5.64,36.0,5.63,1.86,8279.45,10.0,10.0,336.3,114.9,3.78,42.0,1118.04,3.6,6.0,4.0,3.47,10.0,16.0,211.0,16.0,13.54,13.0,1322.0
543,3.44,2.555,243.14285714285717,0.0,1113.642857142857,0.92,3.0,3.0,6.322857142857143,6.24,3.0,2.18,3.0,0.08,50.41,7.142142857142857,10.0,10.0,17.27,16.0,4.199999999999999,3.0,1687.015714285714,11.08,1.63,3.0,735.0,2586.0,7465.42,2.0,1.85,89.0,20.71428571428571,255.29,47.58857142857143,0.6200000000000001,1.0,3.5714285714285716,2.928571428571429,0.0,0.0,0.8800000000000001,2.8435714285714284,18.61714285714286,2.142857142857143,7.857142857142858,1.23,15.571428571428571,40.57,0.6200000000000001,5.571428571428572,30.0,30.52,111.6,4.714285714285714,44.0,6.5,0.0221428571428571,5.571428571428572,4.687857142857142,4.0,0.0,0.0,3.0,710.8928571428571,0.7999999999999999,3.5714285714285716,2.428571428571429,7.31,667.9,14.0,0.0,0.0,2.0,3266.6,233.32857142857145,2.06,2.9200000000000004,0.7664285714285715,88.52,85.78571428571428,12.88,0.0,0.9385714285714286,0.9028571428571428,0.72,80.4,2.995714285714286,0.0,99.99,3.035,41.94,14.0,0.31,70.65,290.0,110.0,260.64,39.81,0.8714285714285714,0.6871428571428573,15591.0,34.0,666.24,23618.22,12.64,42.49,218.0,40.88,9.62,9952.500000000002,41.0,50.0,989.1,65.63,10.73,196.0,705.74,12.2,28.0,50.0,13.14,66.0,91.0,1201.0,78.0,35.77,78.0,3404.0
544,2.4400000000000004,2.527142857142857,249.85714285714283,1.0,880.7142857142858,2.76,4.0,4.0,12.945714285714288,11.43,9.0,4.797142857142856,5.0,0.02,87.97557142857141,5.712414285714285,10.0,10.0,3.87,17.0,4.0769,4.0,3175.857142857142,5.112009999999998,0.77,4.0,428.0,2046.0,6306.0,3.0,0.8299999999999998,225.0,29.428571428571427,248.9,66.90142857142857,2.18,1.1428571428571428,2.571428571428571,3.7142857142857144,0.0,0.0,0.83,4.742857142857142,24.366001428571423,1.4285714285714284,8.57142857142857,1.31,14.57142857142857,40.33,0.47,6.0,10.0,33.58,168.52,4.571428571428571,64.0,6.0,0.0667571428571428,4.428571428571429,2.9078571428571425,4.0,14.0,14.0,3.0,1264.8357142857142,0.5,2.571428571428571,3.4285714285714284,5.199999999999999,151.7,12.0,2.0,0.0,2.0,2383.95,340.5642857142857,0.9500000000000002,2.277142857142857,1.1357142857142857,90.62,81.57142857142857,19.32,0.0,1.1557142857142857,1.4585714285714286,0.571,44.400000000000006,2.0885714285714285,14.0,39.9869,2.234285714285714,14.62,8.0,0.4673,98.2,206.0,60.0,170.56201,33.2,1.157142857142857,0.5312857142857143,6165.0,24.0,468.30999999999995,22231.0,10.21,15.64,102.0,15.94,3.719,8853.85,26.0,18.0,687.4,20.355,7.949999999999999,84.0,615.8290000000001,8.1,14.0,18.0,8.09,32.0,42.0,571.0,42.0,17.69,31.0,1749.0
545,2.4400000000000004,2.3042857142857143,220.1428571428571,1.0,847.0,2.76,4.0,4.0,13.088571428571427,8.71,9.0,6.3514285714285705,5.0,0.02,103.91842857142856,5.660985714285713,10.0,10.0,4.3950000000000005,18.0,4.0769,4.0,3428.9999999999995,2.612009999999998,0.7399999999999998,4.0,428.0,2046.0,5885.0,3.0,0.6700000000000002,225.0,39.71428571428571,221.0,93.69571428571427,2.14,1.1428571428571428,2.571428571428571,4.285714285714286,0.0,0.0,0.6799999999999999,5.257142857142856,25.794572857142853,1.4285714285714284,8.57142857142857,1.12,14.57142857142857,40.08,0.33,6.0,10.0,44.46,130.87,4.571428571428571,49.0,6.0,0.0667571428571428,4.428571428571429,5.747857142857143,4.0,14.0,14.0,2.0,1402.15,0.3500000000000001,2.571428571428571,3.4285714285714284,4.3,255.9,12.0,2.0,0.0,2.0,2800.75,400.1071428571428,0.77,2.26,1.2214285714285713,91.62,82.14285714285714,19.32,0.0,1.2357142857142858,1.5671428571428572,0.2309999999999999,33.60000000000001,1.9857142857142855,14.0,39.6269,2.142857142857143,13.9,8.0,0.4673,104.37142857142857,278.0,60.0,180.56201,36.8,1.2428571428571429,0.3084285714285714,5929.0,24.0,655.8699999999999,24003.0,10.97,15.0,102.0,15.82,2.159,9815.05,30.0,18.0,730.5999999999999,40.235,8.55,84.0,727.4290000000001,8.7,14.0,18.0,8.649999999999999,32.0,42.0,575.0,42.0,16.13,31.0,1541.0
546,3.44,2.696,263.8,0.0,1020.0,1.376,3.0,3.0,16.258000000000003,5.9,3.0,2.3600000000000003,3.0,0.08,105.526,6.6899999999999995,0.0,0.0,5.37,13.0,4.199999999999999,3.0,3140.748,11.08,1.63,3.0,735.0,2586.0,7465.42,2.0,1.85,37.0,17.2,255.29,37.488,0.1899999999999999,1.0,2.8,2.8,0.0,0.0,0.8800000000000001,3.714,19.152,0.0,10.0,1.23,14.8,40.57,0.53,4.8,0.0,11.8,53.72,4.8,23.0,6.2,0.032,4.8,2.3680000000000003,3.0,0.0,0.0,2.0,1124.55,0.7000000000000001,2.8,3.2,7.31,248.2,14.0,0.0,0.0,2.0,770.15,154.03,2.06,2.7880000000000003,0.8320000000000001,81.29,81.8,6.88,0.0,0.942,0.962,0.55,80.4,2.7960000000000003,0.0,33.45,2.87,13.98,5.0,0.16,77.16,86.0,50.0,95.76,18.57,0.88,0.7000000000000001,5100.0,16.0,187.44,15703.74,4.81,14.35,74.0,13.94,3.5,5622.75,14.0,14.0,385.8,11.84,4.16,70.0,527.63,4.4,10.0,14.0,4.71,24.0,31.0,409.0,24.0,13.48,24.0,1319.0
547,1.44,2.7214285714285715,269.1428571428571,0.0,839.1428571428571,2.474285714285714,3.0,3.0,16.797142857142855,9.33,3.0,4.497142857142856,3.0,0.025,104.9,5.211485714285714,10.0,10.0,3.87,14.0,1.6799999999999995,3.0,3699.428571428571,4.166,0.77,3.0,421.0,1958.3,6306.0,2.0,0.8299999999999998,90.0,29.71428571428571,248.9,67.84571428571428,0.8200000000000003,1.0,2.8571428571428568,3.7142857142857144,0.0,0.0,0.66,4.942857142857143,24.23085714285714,1.4285714285714284,8.57142857142857,0.9899999999999998,14.857142857142856,40.33,0.4499999999999999,4.857142857142857,10.0,31.480000000000004,175.13,4.857142857142857,66.0,6.142857142857142,0.065,4.857142857142857,3.265571428571428,3.0,14.0,14.0,3.0,1462.4071428571428,0.8,2.8571428571428568,3.1428571428571423,5.199999999999999,297.7,12.0,2.0,0.0,2.0,2750.35,392.9071428571429,0.9300000000000002,2.2585714285714285,1.1114285714285712,117.58,83.0,17.32,0.0,1.1528571428571428,1.4128571428571428,0.58,44.400000000000006,2.12,14.0,36.4804,2.2477142857142853,14.84,7.0,0.4549999999999999,99.47142857142856,208.0,60.0,169.616,34.6,1.2,0.53,5874.0,22.0,474.92,25896.0,9.89,15.734,104.0,15.81,3.71,10236.85,26.0,20.0,696.3,22.859,7.779999999999999,84.0,734.3,8.4,14.0,20.0,8.07,34.0,43.0,581.0,34.0,19.05,34.0,1884.0
548,1.44,2.498571428571428,239.4285714285714,0.0,805.4285714285713,2.474285714285714,3.0,3.0,16.939999999999998,6.61,3.0,6.051428571428572,3.0,0.025,120.84285714285714,5.160057142857142,10.0,10.0,1.891000000000001,15.0,1.59,3.0,3952.571428571429,1.6660000000000004,0.7399999999999998,3.0,362.0,1718.0,5863.0,2.0,0.6700000000000002,90.0,40.0,221.0,94.64,0.7800000000000002,1.0,2.8571428571428568,4.285714285714286,0.0,0.0,0.51,5.457142857142857,25.65942857142857,1.4285714285714284,8.57142857142857,0.7999999999999998,14.857142857142856,40.08,0.31,4.857142857142857,10.0,42.36,137.48,4.857142857142857,51.0,6.142857142857142,0.065,4.857142857142857,6.105571428571428,3.0,14.0,14.0,2.0,1599.7214285714283,0.6500000000000001,2.8571428571428568,3.1428571428571423,4.3,297.7,12.0,2.0,0.0,2.0,3167.1499999999996,452.44999999999993,0.75,2.241428571428571,1.197142857142857,118.58,83.57142857142857,17.32,0.0,1.2328571428571429,1.5214285714285714,0.24,33.60000000000001,2.017142857142857,14.0,36.1204,2.156285714285714,14.12,7.0,0.4549999999999999,105.64285714285714,280.0,60.0,179.616,38.2,1.2857142857142856,0.3071428571428571,5638.0,22.0,662.48,27668.0,10.65,15.094,104.0,15.69,2.15,11198.05,30.0,20.0,739.5,42.739,8.379999999999999,84.0,845.8999999999999,9.0,14.0,20.0,8.629999999999999,34.0,43.0,585.0,34.0,17.490000000000002,34.0,1676.0
549,1.44,2.834,281.8,0.0,831.6,2.576,3.0,3.0,16.402,3.830000000000001,3.0,3.6020000000000003,3.0,0.02,109.36,5.178,0.0,0.0,3.87,14.0,1.6799999999999995,3.0,3836.4,3.030000000000001,0.77,3.0,421.0,1958.3,6306.0,2.0,0.8299999999999998,7.0,22.0,248.9,47.13,0.04,1.0,2.8,3.4,0.0,0.0,0.4800000000000001,4.98,23.982,0.0,10.0,0.5999999999999999,14.8,40.33,0.24,4.8,0.0,18.009999999999998,37.65,4.8,15.0,6.2,0.068,4.8,3.268,3.0,0.0,0.0,1.0,1501.17,0.3,2.8,3.2,5.199999999999999,83.0,14.0,0.0,0.0,2.0,1763.75,352.75,0.9300000000000002,2.272,1.072,82.01,82.4,12.88,0.0,1.116,1.34,0.3399999999999999,44.400000000000006,2.1180000000000003,0.0,25.889999999999997,2.258,10.59,5.0,0.3399999999999999,98.76,110.0,50.0,119.91,24.9,1.12,0.574,4158.0,16.0,235.65,19182.0,6.7,11.29,74.0,11.36,2.87,7505.85,17.0,14.0,493.8,16.34,5.36,70.0,546.8,5.6,10.0,14.0,5.58,24.0,31.0,412.0,24.0,14.170000000000002,24.0,1409.0
550,3.44,2.6254545454545455,251.72727272727272,0.0,1112.5454545454545,0.9890909090909092,3.0,3.0,7.495454545454547,5.9,3.0,1.943636363636364,3.0,0.08,56.06090909090909,7.131818181818182,0.0,0.0,6.470000000000001,15.0,4.199999999999999,3.0,1803.278181818182,11.08,1.63,3.0,735.0,2586.0,7465.42,2.0,1.85,59.0,16.90909090909091,255.29,37.21454545454545,0.3500000000000001,1.0,3.4545454545454546,2.7272727272727275,0.0,0.0,0.8800000000000001,2.666363636363636,18.652727272727272,0.0,10.0,1.23,15.454545454545457,40.57,0.53,5.454545454545455,0.0,21.380000000000003,62.959999999999994,5.454545454545455,26.0,6.636363636363636,0.0254545454545454,5.454545454545455,2.372727272727273,3.0,0.0,0.0,2.0,718.1500000000001,0.7000000000000001,3.4545454545454546,2.545454545454546,7.31,435.4,14.0,0.0,0.0,2.0,1969.45,179.04090909090908,2.06,2.9818181818181815,0.74,82.45,85.0,10.88,0.0,0.9045454545454544,0.8427272727272728,0.6000000000000001,80.4,3.0072727272727273,0.0,78.44999999999999,3.059090909090909,33.08,11.0,0.28,68.12727272727273,186.0,110.0,205.18,29.33,0.8272727272727272,0.7109090909090909,12238.0,28.0,409.36,19836.06,9.27,33.65,170.0,32.8,7.82,7899.650000000001,30.0,38.0,749.4,26.1,8.14,154.0,616.67,9.1,22.0,38.0,9.95,60.0,73.0,935.0,60.0,28.88,60.0,2769.0
551,1.44,2.6,250.6,0.0,796.2,2.576,3.0,3.0,16.552000000000003,1.1100000000000003,3.0,5.234,3.0,0.02,126.1,5.1240000000000006,0.0,0.0,1.1000000000000003,15.0,1.59,3.0,4102.2,0.5300000000000011,0.7399999999999998,3.0,362.0,1718.0,5863.0,2.0,0.6700000000000002,59.0,32.8,221.0,75.264,0.3500000000000001,1.0,2.8,4.0,0.0,0.0,0.33,5.52,25.482,0.0,10.0,0.4099999999999999,14.8,40.08,0.1,4.8,0.0,26.17,9.239999999999997,4.8,3.0,6.2,0.068,4.8,6.25,3.0,0.0,0.0,0.0,1645.35,0.1500000000000001,2.8,3.2,4.3,187.2,14.0,0.0,0.0,2.0,2076.35,415.27,0.75,2.254,1.162,82.76,83.0,12.88,0.0,1.2,1.4540000000000002,0.0499999999999999,33.60000000000001,2.01,0.0,25.62,2.162,10.05,5.0,0.3399999999999999,105.24,164.0,50.0,127.41,27.6,1.21,0.3399999999999999,3981.0,16.0,376.32,20511.0,7.27,10.81,74.0,11.27,1.7,8226.75,20.0,14.0,526.2,31.25,5.8100000000000005,70.0,630.5,6.05,10.0,14.0,6.0,24.0,31.0,415.0,24.0,13.0,24.0,1253.0
552,2.0,2.971,292.5,0.0,862.9000000000001,2.6879999999999997,3.0,3.0,20.932,5.24,3.0,3.685,3.0,0.02,120.29,5.2669999999999995,10.0,10.0,35.22,14.0,1.6799999999999995,3.0,3733.3,4.18,0.77,3.0,421.0,2385.3,7086.0,2.0,0.8299999999999998,98.0,24.0,321.09999999999997,52.318,1.04,1.0,3.0,3.5,0.0,0.0,0.57,4.74,23.841,1.0,9.0,0.7799999999999998,15.0,66.33,0.3899999999999999,5.0,10.0,36.849999999999994,86.63999999999999,4.8,34.0,6.300000000000001,0.065,5.0,6.547000000000001,4.0,0.0,0.0,2.0,1530.5700000000002,0.4499999999999999,3.0,3.0,5.199999999999999,917.6,14.0,0.0,0.0,2.0,4647.299999999999,464.73,0.9300000000000002,2.307,1.07,209.32,83.5,26.88,0.0,1.127,1.344,0.48,44.400000000000006,2.157,0.0,52.669999999999995,2.287,21.57,10.0,0.65,96.98,240.0,90.0,238.41,47.4,1.13,0.5549999999999999,8629.0,30.0,523.1800000000001,37333.0,13.44,22.869999999999997,150.0,23.07,5.55,15305.7,35.0,30.0,969.8,65.47,10.7,140.0,1202.9,11.3,20.0,30.0,11.27,48.0,63.0,835.0,50.0,29.71,50.0,2925.0
553,1.44,2.4379999999999997,232.6,0.0,753.0,2.576,3.0,3.0,17.650000000000002,0.3399999999999998,3.0,6.104,3.0,0.03,135.01,4.932,10.0,10.0,11.9,16.0,1.2700000000000005,3.0,4445.4,0.2800000000000011,0.29,3.0,290.0,1413.2,5291.0,1.0,0.4000000000000001,89.0,43.6,206.15,104.448,0.6200000000000001,1.0,2.8,4.6,0.0,0.0,0.1300000000000001,6.54,25.632,6.0,4.0,0.03,14.8,38.25,0.09,4.8,30.0,30.52,57.879999999999995,2.4000000000000004,21.0,5.6,0.062,4.8,12.73,1.0,0.0,0.0,1.0,1828.23,0.0999999999999998,2.8,3.2,2.5999999999999996,419.7,14.0,0.0,0.0,2.0,2773.85,554.77,0.52,1.984,1.282,88.25,83.6,12.88,0.0,1.314,1.682,0.1699999999999999,14.300000000000011,1.872,0.0,24.66,2.0,9.36,5.0,0.31,116.82,218.0,20.0,128.16,32.7,1.36,0.268,3765.0,16.0,522.24,22227.0,8.41,10.0,74.0,9.920000000000002,1.34,9141.15,23.0,14.0,584.0999999999999,63.65,6.41,70.0,675.05,6.799999999999999,10.0,14.0,6.57,12.0,28.0,418.0,24.0,12.19,24.0,1163.0
554,3.4400000000000004,3.0014285714285713,294.71428571428567,1.0,867.4285714285713,2.9828571428571427,4.0,4.0,75.79714285714286,8.43,8.0,4.285714285714286,4.0,0.04,125.62571428571428,5.151428571428571,10.0,10.0,35.22,23.0,1.9999999999999996,4.0,4108.0,3.030000000000001,0.77,5.0,421.0,2385.3,7086.0,3.0,0.8299999999999998,98.0,24.857142857142858,321.09999999999997,54.068571428571424,1.04,0.8571428571428571,2.714285714285714,3.571428571428571,1.0,1.0,0.7699999999999999,4.814285714285714,23.638571428571428,1.4285714285714284,8.57142857142857,1.2799999999999998,14.571428571428571,428.73,0.51,6.0,10.0,30.0,75.80000000000001,4.571428571428571,31.0,6.142857142857142,0.0699999999999999,4.7142857142857135,8.672857142857142,5.0,0.0,0.0,2.0,1590.8357142857142,0.6000000000000001,2.714285714285714,3.285714285714285,5.199999999999999,932.2,14.0,0.0,0.1428571428571428,1.857142857142857,4302.45,614.6357142857142,1.0400000000000005,2.295714285714286,1.1114285714285712,530.58,81.42857142857142,20.880000000000003,1.0,1.1557142857142857,1.4342857142857142,0.47,47.599999999999994,2.111428571428571,0.0,36.06,2.2828571428571425,14.78,6.0,0.49,98.14285714285714,174.0,60.0,165.47,33.7,1.164285714285714,0.5385714285714285,6072.0,23.0,378.48,28756.0,10.04,15.98,102.0,16.07,3.77,11135.85,25.0,19.0,687.0,60.71,7.779999999999999,98.0,879.38,8.15,13.0,19.0,8.09,32.0,43.0,570.0,42.0,21.01,33.0,2063.0
555,5.44,2.75,267.0,1.0,984.5,2.22,4.0,4.0,117.415,10.5,8.0,4.1,4.0,0.1,129.025,6.1899999999999995,10.0,10.0,11.08,22.0,4.52,4.0,3852.29,11.08,1.63,5.0,735.0,2586.0,7465.42,3.0,1.85,37.0,23.5,255.29,52.3975,0.33,0.75,2.25,3.25,1.0,1.0,1.17,4.395,20.1475,2.5,7.5,1.91,14.0,428.97,0.8,6.5,10.0,16.4,91.87,4.0,39.0,5.75,0.045,4.25,4.3325000000000005,5.0,0.0,0.0,3.0,1335.4,1.0,2.25,3.75,7.31,1180.4,14.0,0.0,0.25,1.75,1647.6,411.9,2.17,2.655,0.9925,469.66,78.25,8.88,1.0,1.0625,1.255,0.68,83.6,2.5625,0.0,24.76,2.7125,10.25,3.0,0.18,86.0,94.0,30.0,80.59,17.58,1.025,0.6125,3938.0,15.0,209.59,15409.16,5.02,10.85,56.0,10.62,2.45,5341.6,13.0,9.0,344.0,17.330000000000002,3.97,56.0,516.1,4.1000000000000005,7.0,9.0,4.25,16.0,23.0,313.0,26.0,11.0,17.0,1068.0
